time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
6767.84714686264,3695.5275653907847,3690.0180013962513,4655.644046273658,-6.407452059570654,2.4805307893738964,3.129650965598894
6779.51584883999,3620.470062644125,3718.6694189486157,4691.793138634317,-6.45713392148915,2.4302194885455695,3.0661739017815752
6791.184550817339,3544.838809025086,3746.731523660494,4727.198703235446,-6.505790906327277,2.379524692427593,3.002212987326847
6802.853252794689,3468.645808346374,3774.1998876690286,4761.855153504475,-6.553415358177007,2.3284544716894104,2.937778404885343
6814.521954772038,3391.9031527915377,3801.070177629434,4795.757022120963,-6.599999786490431,2.277016955712669,2.872880411184063
6826.190656749388,3314.6230209787245,3827.33815539239,4828.898961871251,-6.645536867236144,2.22522033127418,2.8075293353646833
6837.859358726737,3236.8176760110073,3852.9996786660568,4861.275746483726,-6.690019444028117,2.1730728412201956,2.741735577310906
6849.528060704087,3158.4994635136886,3878.0507016625756,4892.882271444491,-6.7334405292268205,2.1205827831322908,2.675509605965226
6861.196762681436,3079.68080965903,3902.4872757288977,4923.713554793286,-6.775793305012389,2.0677585079851655,2.608861957635494
6872.865464658785,3000.374219178536,3926.305549961965,4953.764737899637,-6.817071124429781,2.0146084187964513,2.541803234291402
6884.534166636135,2920.592273363125,3949.501771808084,4983.031086219094,-6.857267512405804,1.9611409692687787,2.474344101851193
6896.202868613484,2840.3476280518566,3972.0722876463587,5011.507990029327,-6.896376166737667,1.9073646624245442,2.406495288459168
6907.8715705908335,2759.653011609018,3994.0135433562127,5039.190965146168,-6.93439095905321,1.8532880492332724,2.3382675827538506
6919.540272568182,2678.521222890323,4015.322084868819,5066.075653619341,-6.971305935742464,1.7989197272320834,2.269671832127445
6931.208974545532,2596.965129198326,4035.994558702407,5092.157824407851,-7.007115318860548,1.7442683391393414,2.2007189409767
6942.877676522881,2514.9976642275906,4056.02771248134,5117.433374034895,-7.041813507001669,1.6893425714618613,2.131419868945639
6954.546378500231,2432.6318259996524,4075.4183954389287,5141.898327222255,-7.075395076144263,1.6341511530957098,2.061785629160211
6966.21508047758,2349.88067478848,4094.163558903842,5165.548837504001,-7.107854780466992,1.5787028539210841,1.9918272864554691
6977.883782454929,2266.7573310364155,4112.260256770134,5188.381187819511,-7.13918755313568,1.523006483391261,1.9215559555952657
6989.552484432279,2183.274973261199,4129.705645950742,5210.391791085645,-7.169388507060936,1.4670708891160342,1.8509827994849972
7001.221186409628,2099.446835954341,4146.49698681443,5231.577190748031,-7.198452935626448,1.4109049554398272,1.780119027377628
7012.889888386978,2015.2862074710881,4162.631643606116,5251.934061311389,-7.2263763133878705,1.3545176020146512,1.708975893073211
7024.558590364327,1930.8064279124637,4178.107084850517,5271.459208848797,-7.253154296742186,1.2979177823682455,1.6375646931123318
7036.227292341677,1846.0208869996331,4192.9208837390615,5290.14957148986,-7.278782724567491,1.2411144824675668,1.565896764963682
7047.895994319026,1760.9430219410094,4207.070718500004,5308.002219887675,-7.303257618833115,1.1841167192779258,1.4939834852061413
