time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
2217.0533756963823,-5127.841342067636,2963.5710484232154,3721.055960739061,-5.136364111549628,-3.430001478125992,-4.340607754189876
2228.7220776737317,-5187.368051752944,2923.313561357381,3670.1123329924158,-5.066299497033822,-3.469987313840492,-4.390946881080929
2240.390779651081,-5246.0724865560305,2882.592686411259,3618.5853669495773,-4.995429231993017,-3.5094245523808034,-4.440589910647486
2252.0594816284306,-5303.945311050362,2841.414861551733,3566.4832312938843,-4.923764496153261,-3.5483068999236886,-4.489528898916564
2263.72818360578,-5360.977321115942,2799.7865975571985,3513.8141866040323,-4.851316593793228,-3.586628151309651,-4.537756014711521
2275.396885583129,-5417.159444792008,2757.7144774547437,3460.586584637963,-4.77809695989165,-3.6243821871400295,-4.585263536003533
2287.0655875604784,-5472.482743546622,2715.2051558508397,3406.8088674802734,-4.704117162240896,-3.6615629731539245,-4.632043849134756
2298.734289537828,-5526.938415596052,2672.2653563749245,3352.489564290312,-4.629388887316495,-3.6981645671738823,-4.678089457571688
2310.4029915151773,-5580.517796411305,2628.901871270461,3297.6372907820773,-4.553923938809609,-3.7341811198061747,-4.72339298278833
2322.0716934925267,-5633.212359501285,2585.1215608002904,3242.2607484678883,-4.477734242948828,-3.7696068721747893,-4.767947161420263
2333.740395469876,-5685.013717446562,2540.93135269435,3186.3687239548976,-4.4008318527897625,-3.804436154429056,-4.811744843394241
2345.4090974472256,-5735.913625081796,2496.3382394420573,3129.9700855016126,-4.323228933062242,-3.8386633924602593,-4.854779000387903
2357.077799424575,-5785.9039800963665,2451.3492777552274,3073.073782334966,-4.244937758026141,-3.872283108822557,-4.897042726990216
2368.7465014019244,-5834.976823734302,2405.97158796031,3015.688843877555,-4.165970716029266,-3.9052899209889267,-4.938529238512927
2380.4152033792734,-5883.124341667746,2360.212353517958,2957.8243791357513,-4.086340315586606,-3.9376785393280684,-4.979231868453962
2392.083905356623,-5930.338866965736,2314.0788182247093,2899.4895731416345,-4.006059169601425,-3.969443773389639,-5.0191440764085
2403.7526073339723,-5976.612880780054,2267.578285529227,2840.693686083742,-3.9251399924810024,-4.000580533013959,-5.058259449466169
2415.4213093113217,-6021.939012956699,2220.718117926682,2781.4460525372524,-3.8435956040729833,-4.031083826984652,-5.096571700521892
2427.090011288671,-6066.310042807817,2173.5057365057137,2721.7560808871444,-3.761438937074331,-4.060948760774097,-5.134074665450431
